TableNumber,ImageNumber,ObjectNumber,Class,Nuclei_AreaShape_Area,Nuclei_AreaShape_Eccentricity,Nuclei_AreaShape_Solidity,Nuclei_AreaShape_Extent,Nuclei_AreaShape_EulerNumber,Nuclei_AreaShape_Perimeter,Nuclei_AreaShape_FormFactor,Nuclei_AreaShape_MajorAxisLength,Nuclei_AreaShape_MinorAxisLength,Nuclei_AreaShape_Orientation,Nuclei_Zernike_0_0,Nuclei_Zernike_1_1,Nuclei_Zernike_2_0,Nuclei_Zernike_2_2,Nuclei_Zernike_3_1,Nuclei_Zernike_3_3,Nuclei_Zernike_4_0,Nuclei_Zernike_4_2,Nuclei_Zernike_4_4,Nuclei_Zernike_5_1,Nuclei_Zernike_5_3,Nuclei_Zernike_5_5,Nuclei_Zernike_6_0,Nuclei_Zernike_6_2,Nuclei_Zernike_6_4,Nuclei_Zernike_6_6,Nuclei_Zernike_7_1,Nuclei_Zernike_7_3,Nuclei_Zernike_7_5,Nuclei_Zernike_7_7,Nuclei_Zernike_8_0,Nuclei_Zernike_8_2,Nuclei_Zernike_8_4,Nuclei_Zernike_8_6,Nuclei_Zernike_8_8,Nuclei_Zernike_9_1,Nuclei_Zernike_9_3,Nuclei_Zernike_9_5,Nuclei_Zernike_9_7,Nuclei_Zernike_9_9,Nuclei_Intensity_IntegratedIntensity_CorrDAPI,Nuclei_Intensity_MeanIntensity_CorrDAPI,Nuclei_Intensity_StdIntensity_CorrDAPI,Nuclei_Intensity_MinIntensity_CorrDAPI,Nuclei_Intensity_MaxIntensity_CorrDAPI,Nuclei_Intensity_IntegratedIntensityEdge_CorrDAPI,Nuclei_Intensity_MeanIntensityEdge_CorrDAPI,Nuclei_Intensity_StdIntensityEdge_CorrDAPI,Nuclei_Intensity_MinIntensityEdge_CorrDAPI,Nuclei_Intensity_MaxIntensityEdge_CorrDAPI,Nuclei_Intensity_MassDisplacement_CorrDAPI,Nuclei_Intensity_LowerQuartileIntensity_CorrDAPI,Nuclei_Intensity_MedianIntensity_CorrDAPI,Nuclei_Intensity_UpperQuartileIntensity_CorrDAPI,Nuclei_Neighbors_NumberOfNeighbors_10,Nuclei_Neighbors_PercentTouching_10,Nuclei_Neighbors_FirstClosestXVector_10,Nuclei_Neighbors_FirstClosestYVector_10,Nuclei_Neighbors_SecondClosestXVector_10,Nuclei_Neighbors_SecondClosestYVector_10,Nuclei_Neighbors_AngleBetweenNeighbors_10,Nuclei_Neighbors_NumberOfNeighbors_20,Nuclei_Neighbors_PercentTouching_20,Nuclei_Neighbors_FirstClosestXVector_20,Nuclei_Neighbors_FirstClosestYVector_20,Nuclei_Neighbors_SecondClosestXVector_20,Nuclei_Neighbors_SecondClosestYVector_20,Nuclei_Neighbors_AngleBetweenNeighbors_20,Nuclei_Texture_AngularSecondMoment_CorrDAPI_10,Nuclei_Texture_Contrast_CorrDAPI_10,Nuclei_Texture_Correlation_CorrDAPI_10,Nuclei_Texture_Variance_CorrDAPI_10,Nuclei_Texture_InverseDifferenceMoment_CorrDAPI_10,Nuclei_Texture_SumAverage_CorrDAPI_10,Nuclei_Texture_SumVariance_CorrDAPI_10,Nuclei_Texture_SumEntropy_CorrDAPI_10,Nuclei_Texture_Entropy_CorrDAPI_10,Nuclei_Texture_DifferenceVariance_CorrDAPI_10,Nuclei_Texture_DifferenceEntropy_CorrDAPI_10,Nuclei_Texture_InfoMeas1_CorrDAPI_10,Nuclei_Texture_InfoMeas2_CorrDAPI_10,Nuclei_Texture_GaborX_CorrDAPI_10,Nuclei_Texture_GaborY_CorrDAPI_10,Nuclei_Texture_AngularSecondMoment_CorrDAPI_3,Nuclei_Texture_Contrast_CorrDAPI_3,Nuclei_Texture_Correlation_CorrDAPI_3,Nuclei_Texture_Variance_CorrDAPI_3,Nuclei_Texture_InverseDifferenceMoment_CorrDAPI_3,Nuclei_Texture_SumAverage_CorrDAPI_3,Nuclei_Texture_SumVariance_CorrDAPI_3,Nuclei_Texture_SumEntropy_CorrDAPI_3,Nuclei_Texture_Entropy_CorrDAPI_3,Nuclei_Texture_DifferenceVariance_CorrDAPI_3,Nuclei_Texture_DifferenceEntropy_CorrDAPI_3,Nuclei_Texture_InfoMeas1_CorrDAPI_3,Nuclei_Texture_InfoMeas2_CorrDAPI_3,Nuclei_Texture_GaborX_CorrDAPI_3,Nuclei_Texture_GaborY_CorrDAPI_3
0,638,120,latetelophase,393.0,0.668389,0.963235,0.657191,1.0,75.2548,0.849313,26.2884,19.5536,53.9423,0.733459,0.278807,0.14143,0.0635476,0.141927,0.0654129,0.0364244,0.0158979,0.0101892,0.0254921,0.0333463,0.0192666,0.0145093,0.00653369,0.00731001,0.00256432,0.0282777,0.0142012,0.02311,0.0120981,0.00817338,0.00969853,0.0040269,0.00883369,0.00512455,0.0159926,0.0168187,0.012371,0.0153244,0.00458898,98.7245,0.251207,0.153536,0.0515862,0.531564,5.50772,0.0888342,0.0451074,0.0515862,0.233052,6.00115,0.103572,0.221013,0.391797,1.0,56.9892,-16.122,-20.1521,38.7976,-9.45904,114.959,2.0,100.0,-16.122,-20.1521,38.7976,-9.45904,114.959,0.0414196,21.3418,-0.546208,5.93943,0.192815,8.58228,6.24323,2.17309,3.55213,5.34177,2.04444,-0.195234,0.743939,94.9378,75.51,0.0327897,4.68454,0.624028,5.72001,0.393007,8.78549,19.954,2.68124,3.65669,1.57494,1.59147,-0.212105,0.764356,2.6702,1.29811
9,609,21,latetelophase,589.0,0.68908,0.980033,0.752235,1.0,89.2548,0.908624,32.2309,23.3572,51.4411,0.879282,0.352138,0.0910377,0.0706589,0.138118,0.0740606,0.0439472,0.0314691,0.00521749,0.0237696,0.0405377,0.0277187,0.00864926,0.00326697,0.00681059,0.0112044,0.018472,0.0228015,0.0283315,0.0220248,0.0049047,0.00614603,0.00709192,0.00589327,0.00775278,0.0168884,0.0109365,0.00922897,0.010587,0.00437886,94.6643,0.16072,0.0909995,0.0458714,0.348868,4.11061,0.054087,0.00463065,0.0458714,0.0643205,6.87815,0.0779024,0.137604,0.238969,0.0,0.0,-41.3832,27.722,-56.1508,-0.562389,34.3914,2.0,23.1481,-41.3832,27.722,-56.1508,-0.562389,34.3914,0.0262618,17.0885,-0.323092,6.14775,0.236346,8.4,8.74492,2.41407,3.84547,5.01005,2.06642,-0.0997252,0.578688,59.2672,55.5586,0.0339836,2.94821,0.733874,5.48795,0.449309,8.0,19.2032,2.65109,3.57047,0.970318,1.3681,-0.256562,0.806815,0.753839,1.84876
0,242,171,latetelophase,591.0,0.678661,0.972039,0.733251,1.0,90.669,0.883796,32.2198,23.6639,26.6786,0.809591,0.34376,0.112534,0.0837603,0.121013,0.0400818,0.0356467,0.0200608,0.00303259,0.03082,0.0451826,0.0129071,0.00427869,0.00781439,0.0151499,0.00378969,0.023392,0.0217919,0.0306864,0.00118055,0.00059211,0.00543173,0.0070702,0.00323546,0.00264413,0.0102242,0.0121703,0.0163047,0.0112353,0.00238459,150.017,0.253836,0.171696,0.0438444,0.590877,4.04865,0.0525799,0.00482368,0.0438444,0.069134,1.028,0.0822888,0.230463,0.397741,1.0,13.6364,-35.8821,-0.037577,0.151773,-44.8192,90.134,2.0,67.2727,-35.8821,-0.037577,0.151773,-44.8192,90.134,0.0254934,14.6687,-0.104599,6.50007,0.236762,8.72239,11.8901,2.55102,3.88011,4.1207,2.01648,-0.05834,0.456788,74.5929,110.322,0.0401301,2.47563,0.786441,5.83041,0.507832,8.01949,20.7053,2.66265,3.50805,0.957886,1.33741,-0.271352,0.81761,1.10835,4.11979
6,2837,197,latetelophase,631.0,0.689029,0.972265,0.704241,1.0,94.9117,0.861978,33.3757,24.1885,-38.3643,0.777917,0.316545,0.149839,0.0898356,0.149721,0.0624548,0.0495594,0.0175946,0.0178972,0.0280967,0.0357551,0.00614925,0.00804347,0.0176354,0.0176774,0.000631814,0.0196949,0.0298586,0.0297862,0.00568659,0.0137989,0.0131566,0.00135231,0.00729915,0.00440383,0.0165461,0.0150043,0.0145432,0.0124984,0.00253841,136.408,0.216177,0.134164,0.0422318,0.503412,4.52661,0.0565827,0.0108573,0.0422318,0.0968029,1.26311,0.084169,0.19462,0.331021,2.0,42.6087,-27.7317,13.2934,0.18008,-38.0742,115.882,2.0,80.0,-27.7317,13.2934,0.18008,-38.0742,115.882,0.024273,13.0986,-0.144412,5.29193,0.234706,8.40563,9.79039,2.4435,3.85195,3.49732,1.973,-0.0966954,0.57044,58.4388,77.4352,0.0395409,2.26508,0.777112,5.01576,0.508044,7.8117,18.0468,2.64676,3.48139,0.831218,1.28029,-0.277862,0.822264,0.932396,1.58336
6,2924,58,latetelophase,565.0,0.490135,0.962521,0.67503,1.0,91.4975,0.829848,28.9633,25.2458,14.125,0.787024,0.312661,0.14404,0.0396906,0.145253,0.0206016,0.0569807,0.0218486,0.0192174,0.0239596,0.0483474,0.0256271,0.00193657,0.00657852,0.0109987,0.0081736,0.0112008,0.0320213,0.0268815,0.00248834,0.01718,0.00514395,0.0132191,0.00589884,0.00859883,0.0212042,0.00452115,0.00899549,0.0171048,0.00928535,125.475,0.22208,0.131588,0.0469711,0.504728,6.69798,0.0869867,0.0434093,0.0469711,0.207525,0.254839,0.0983745,0.205863,0.331228,3.0,71.4286,-16.6098,17.544,15.9846,18.1405,84.8183,3.0,96.4286,-16.6098,17.544,15.9846,18.1405,84.8183,0.0238835,14.3518,-0.257941,5.99238,0.24349,8.55375,8.45558,2.39174,3.89214,4.12013,1.99252,-0.0877744,0.550264,67.0725,76.3197,0.0391111,2.05165,0.795613,4.96862,0.527066,7.86157,18.0077,2.64714,3.48921,0.774379,1.24639,-0.279449,0.823842,0.460014,1.15624
4,3118,176,latetelophase,575.0,0.72438,0.963149,0.768717,1.0,92.7696,0.821777,32.7449,22.5744,85.3413,0.63374,0.182118,0.190772,0.0780859,0.154159,0.0772672,0.0173822,0.0163638,0.0132995,0.0585648,0.0619947,0.0347492,0.0247777,0.0212313,0.00942206,0.00774971,0.00912744,0.0174953,0.0216942,0.0180194,0.00255577,0.00699407,0.00738395,0.00629107,0.0049059,0.00405974,0.00659244,0.00786421,0.0123338,0.00997997,207.937,0.361629,0.291142,0.0447437,0.981328,8.03993,0.098048,0.0735202,0.0447437,0.285821,12.4428,0.0967005,0.2585,0.623193,2.0,65.7407,-25.7278,8.6116,-18.5931,-21.864,68.1286,2.0,96.2963,-25.7278,8.6116,-18.5931,-21.864,68.1286,0.0449641,19.2261,-0.437993,5.9722,0.220507,7.57088,6.81203,2.18775,3.50938,5.29972,2.06838,-0.138127,0.658932,185.649,111.1,0.0653207,3.46624,0.72127,5.82265,0.491071,7.35232,21.1058,2.56434,3.36423,1.47422,1.50744,-0.260372,0.804419,3.73695,3.95754
7,3278,612,latetelophase,530.0,0.816074,0.938053,0.736111,1.0,94.6274,0.728318,34.8034,20.1145,72.3612,0.692525,0.219493,0.125867,0.117175,0.12224,0.118847,0.00511962,0.0113726,0.0117435,0.05668,0.0506665,0.0378186,0.0101863,0.0149378,0.0106599,0.0124946,0.01897,0.0192777,0.0215015,0.0117374,0.00482367,0.00721855,0.00768407,0.00606579,0.000935563,0.0117476,0.00831635,0.00783159,0.0188596,0.00858589,115.389,0.217715,0.116362,0.0347437,0.426557,7.01603,0.0797276,0.047679,0.0347437,0.232138,3.81799,0.0953466,0.237238,0.326056,4.0,95.1923,-25.2866,-2.62868,22.2675,16.8788,148.773,6.0,100.0,-25.2866,-2.62868,22.2675,16.8788,148.773,0.0355009,13.6696,-0.244876,5.54412,0.246474,8.33043,8.16907,2.24545,3.56742,3.97853,2.01145,-0.194737,0.734097,76.387,33.6523,0.0348967,4.32727,0.609956,5.88363,0.432657,9.39091,17.3926,2.6392,3.56305,1.64959,1.58597,-0.211893,0.756603,0.060833,2.88342
3,157,301,latetelophase,441.0,0.632559,0.977827,0.766957,1.0,76.7696,0.916282,26.956,20.8778,-54.808,0.918367,0.362645,0.0872386,0.0544507,0.142202,0.0762896,0.0557616,0.0274259,0.0172667,0.0120102,0.0475998,0.0360001,0.0256963,0.00298456,0.00220282,0.00708088,0.0301128,0.0168762,0.0280023,0.021874,0.00639799,0.0120072,0.00592989,0.00741475,0.00453856,0.0153025,0.017712,0.00346592,0.0140063,0.00716852,117.924,0.267402,0.185552,0.0435453,0.608919,3.56289,0.0539832,0.00490002,0.0435453,0.063949,2.484,0.0843077,0.225919,0.456974,1.0,41.3043,-11.5294,31.1435,-37.2993,-15.6688,92.4717,2.0,82.6087,-11.5294,31.1435,-37.2993,-15.6688,92.4717,0.0395368,20.9141,-0.450964,7.41924,0.203236,8.37879,7.90197,2.23196,3.59477,5.59364,2.04409,-0.157209,0.678493,114.012,101.867,0.0337275,4.84153,0.62231,6.41214,0.410731,8.48087,20.7961,2.66841,3.64339,1.76467,1.61826,-0.193565,0.73631,1.0179,2.54703
9,479,212,latetelophase,498.0,0.69922,0.944972,0.711429,1.0,88.5269,0.780786,29.9531,21.4136,40.1545,0.776509,0.311077,0.138779,0.0699873,0.138375,0.0614295,0.0411395,0.014673,0.0219914,0.0309291,0.0445032,0.00885601,0.00227373,0.00785645,0.00690796,0.00361145,0.0192769,0.0218561,0.0239505,0.00346328,0.00280314,0.00579941,0.00699432,0.00496334,0.00371954,0.0102248,0.00987616,0.0181904,0.0121873,0.000899804,105.27,0.211385,0.11263,0.0516673,0.42875,6.7083,0.0849152,0.0259555,0.0516673,0.145284,1.89039,0.106108,0.203342,0.314753,4.0,100.0,16.501,9.41548,0.678441,-23.0124,118.02,4.0,100.0,16.501,9.41548,0.678441,-23.0124,118.02,0.0262604,16.4767,-0.372384,5.75093,0.211224,8.6938,7.43725,2.37307,3.85583,4.28095,2.04037,-0.0859453,0.54321,69.5552,59.8448,0.0292152,3.70824,0.64256,5.27963,0.465046,8.72471,17.0277,2.64732,3.68583,1.48287,1.5176,-0.204767,0.754188,0.774091,2.01757
9,157,123,latetelophase,516.0,0.783772,0.984733,0.848684,1.0,85.1127,0.87443,32.633,20.2667,0.63846,0.641154,0.277761,0.183373,0.0996133,0.149207,0.0373545,0.0170231,0.0255996,0.0159271,0.0289324,0.0160711,0.00523433,0.0163097,0.0288134,0.0125965,0.000896346,0.0170904,0.0431009,0.00910106,0.0023457,0.00688277,0.00788722,0.0150737,0.00779294,0.00259432,0.0114778,0.0187297,0.000260707,0.00407173,0.00249098,120.096,0.232745,0.134489,0.0419129,0.488831,4.32521,0.0569106,0.0119302,0.0419129,0.0912624,1.54736,0.0995649,0.229676,0.350405,2.0,74.4898,1.22072,26.5374,-0.262436,-32.8819,177.824,3.0,100.0,1.22072,26.5374,-0.262436,-32.8819,177.824,0.0268922,7.18405,0.371892,5.46954,0.437087,8.77301,15.6785,2.61381,3.86945,3.40186,1.79458,-0.107729,0.597962,41.0815,110.155,0.0408058,2.11547,0.80101,5.28113,0.634,8.5207,19.1428,2.67348,3.48164,1.20072,1.30546,-0.3002,0.841461,0.463283,0.918282
2,640,77,latetelophase,542.0,0.730956,0.945899,0.728495,1.0,89.598,0.829798,31.9356,21.7936,-16.206,0.747532,0.325218,0.147638,0.0994567,0.132246,0.0335596,0.0362421,0.0109091,0.0124869,0.0304372,0.0432987,0.00477371,0.0117879,0.0210151,0.0209452,0.00503686,0.0175519,0.0359928,0.0202808,0.00609179,0.00752274,0.00954652,0.00127171,0.00600299,0.00549681,0.0151503,0.00741209,0.0146576,0.00482211,0.00413162,89.0823,0.164359,0.0739875,0.0418915,0.311869,4.85642,0.0622618,0.0154058,0.0418915,0.114129,1.98777,0.0989964,0.163029,0.227466,2.0,57.1429,13.1655,-18.6783,-16.6884,-23.1335,70.9848,2.0,97.1429,13.1655,-18.6783,-16.6884,-23.1335,70.9848,0.020126,9.65397,0.00058535,4.54502,0.265689,9.45714,9.66404,2.48937,4.02365,2.79456,1.8807,-0.0480901,0.424686,27.4763,54.782,0.0290147,2.06356,0.760631,4.23294,0.529786,8.99576,15.1652,2.66662,3.62122,0.793163,1.25874,-0.236775,0.789113,0.692269,0.486691
5,486,17,latetelophase,506.0,0.53917,0.967495,0.780864,1.0,82.7696,0.906125,27.7198,23.3455,16.5389,0.918715,0.392281,0.0679411,0.0433702,0.109591,0.0488302,0.0417727,0.0240782,0.00925339,0.0219328,0.0561635,0.0126776,0.017074,0.00754324,0.00885539,0.010644,0.0245263,0.0170764,0.0290993,0.0103717,0.00110645,0.000957235,0.00652946,0.00657438,0.00363382,0.0134221,0.0111466,0.0108348,0.0137305,0.00725017,111.69,0.220731,0.139567,0.0420294,0.472163,3.86396,0.0536661,0.00607643,0.0420294,0.0691968,1.39256,0.0845526,0.196393,0.350204,2.0,36.7347,-9.92063,23.8454,25.1449,23.9935,68.9316,3.0,71.4286,-9.92063,23.8454,25.1449,23.9935,68.9316,0.0233407,13.5978,0.00782559,6.40496,0.276343,8.89493,13.7824,2.61998,3.94712,4.61955,2.03882,-0.0357143,0.368448,75.089,103.513,0.0398395,2.85253,0.772155,6.23643,0.545291,8.5023,22.1855,2.66377,3.57287,1.36121,1.44437,-0.250779,0.800919,0.583324,1.57443
7,2721,125,latetelophase,523.0,0.67879,0.963168,0.745014,1.0,87.3553,0.841872,30.3155,22.2617,-42.4811,0.89225,0.369153,0.0786345,0.0591236,0.124643,0.0681199,0.0358669,0.0257146,0.0045239,0.0207613,0.0367414,0.0234823,0.00693835,0.0103471,0.011084,0.00872555,0.023114,0.0293311,0.0245867,0.0224295,0.00236573,0.00570453,0.00627993,0.00326377,0.00749316,0.0129066,0.00870727,0.00827883,0.0111934,0.00853218,139.767,0.267241,0.178376,0.0440311,0.60222,5.51363,0.0716055,0.0429023,0.0440311,0.246646,5.80747,0.0890286,0.230496,0.437935,3.0,78.4314,-2.47921,-27.256,29.3676,-3.25034,88.8817,4.0,100.0,-2.47921,-27.256,29.3676,-3.25034,88.8817,0.033251,14.3259,-0.0578577,5.60089,0.228324,8.51111,11.6054,2.52597,3.67314,3.70316,1.95583,-0.141477,0.658138,83.1893,112.079,0.0413938,2.93708,0.766376,6.469,0.490265,8.2809,21.9054,2.66144,3.51673,1.1613,1.42651,-0.266121,0.815804,2.70006,3.13266
1,3520,161,latetelophase,528.0,0.607884,0.942857,0.733333,1.0,89.598,0.808364,29.3299,23.2887,-8.76518,0.74048,0.307718,0.162313,0.0635807,0.149274,0.022613,0.050936,0.0150258,0.0181716,0.0178236,0.0423175,0.0114808,0.00712125,0.0206575,0.00917948,0.00857373,0.0169395,0.0339944,0.0132214,0.00517412,0.00991528,0.00622719,0.00288334,0.00960873,0.00177915,0.0176083,0.00857754,0.0137605,0.00735266,0.00215685,183.272,0.347106,0.214475,0.0964985,0.923902,11.169,0.143193,0.047297,0.0964985,0.246549,6.0663,0.169024,0.26287,0.49732,2.0,76.9231,14.0609,20.4597,15.5605,-21.2745,109.319,2.0,100.0,14.0609,20.4597,15.5605,-21.2745,109.319,0.0307662,10.6457,-0.0932757,5.21009,0.334362,6.95695,8.82927,2.40464,3.78053,4.09413,1.96728,-0.0576365,0.450027,106.039,147.898,0.0543202,1.73951,0.797152,4.35163,0.611739,6.52539,15.3884,2.50642,3.33028,0.863451,1.24594,-0.259715,0.793842,2.1963,4.11011
5,492,6,latetelophase,832.0,0.836238,0.87395,0.610418,1.0,133.598,0.577107,46.1189,25.2901,78.7605,0.494253,0.126857,0.179424,0.0797379,0.114566,0.0587521,0.0157271,0.0368497,0.0258264,0.0595428,0.0585642,0.0335694,0.0153203,0.00237488,0.0093918,0.00756219,0.0187749,0.0332025,0.0289832,0.0202117,0.00329894,0.00128011,0.00912878,0.00421828,0.00512048,0.009385,0.0158133,0.0122153,0.017555,0.00972442,255.604,0.307216,0.202469,0.0383881,0.783468,22.339,0.183107,0.14065,0.0383881,0.5251,3.43247,0.136245,0.250872,0.468681,6.0,100.0,22.7522,2.73546,-21.0541,13.3188,140.827,6.0,100.0,22.7522,2.73546,-21.0541,13.3188,140.827,0.0402993,8.4399,0.345124,4.09809,0.297916,7.61125,9.71077,2.39963,3.43231,2.56144,1.81804,-0.180358,0.717857,97.2743,58.5575,0.0661065,1.19364,0.890202,4.51629,0.616474,7.22543,17.8827,2.57406,3.05783,0.491146,1.02539,-0.454157,0.916808,0.521769,1.06839
0,241,9,latetelophase,655.0,0.624903,0.952035,0.704301,1.0,98.0833,0.838399,33.059,25.8092,-36.1954,0.87024,0.3714,0.0579031,0.0642856,0.0963762,0.0609557,0.00183804,0.00167394,0.00739739,0.0440181,0.0212727,0.023081,0.01158,0.00756347,0.0218638,0.00760459,0.0164718,0.0305307,0.0290795,0.00647231,0.00362524,0.00723745,0.00632724,0.000792819,0.00156125,0.0161725,0.00997817,0.00902937,0.0131336,0.00576229,149.929,0.228899,0.138454,0.0444603,0.480586,7.06244,0.0840766,0.0536597,0.0444603,0.235198,1.43435,0.0902858,0.212201,0.361776,1.0,49.1525,-10.2036,20.3286,54.28,5.71314,110.645,2.0,74.5763,-10.2036,20.3286,54.28,5.71314,110.645,0.0279384,16.0436,-0.185613,6.10823,0.247382,9.23706,10.8621,2.45918,3.77778,4.73788,2.03642,-0.0945758,0.562913,60.871,61.0129,0.0386029,2.52743,0.790479,5.73109,0.50151,8.59115,21.3851,2.65102,3.5014,0.96604,1.34503,-0.27923,0.826159,1.23328,1.11037
5,3403,108,latetelophase,603.0,0.726839,0.966346,0.75375,1.0,92.4264,0.868136,33.5882,23.0686,-16.5837,0.74655,0.326338,0.154799,0.100214,0.13996,0.0288517,0.0393494,0.00201942,0.00636848,0.0278052,0.0423303,0.00289478,0.00712303,0.0267535,0.0239346,0.00240854,0.0217815,0.0370389,0.0166584,0.00205598,0.00106736,0.00847583,0.00192323,0.00414984,0.00201158,0.0122838,0.0124967,0.0142356,0.00317613,0.00175716,124.135,0.205863,0.116947,0.0385484,0.460248,4.29799,0.0537249,0.00652534,0.0385484,0.0740906,1.81924,0.0882893,0.20109,0.293868,1.0,30.0,-9.04788,-25.0085,-42.3234,-35.6337,30.015,1.0,57.2727,-9.04788,-25.0085,-42.3234,-35.6337,30.015,0.0251976,7.61878,0.231211,5.12879,0.339892,8.34254,12.1865,2.56938,3.84936,2.78365,1.81905,-0.103442,0.587623,33.5686,89.4335,0.0360709,2.08902,0.769809,4.60792,0.573808,8.02462,16.043,2.65434,3.52113,0.97615,1.30972,-0.251868,0.799082,2.86364,1.61996
6,399,22,latetelophase,409.0,0.609586,0.948956,0.818,1.0,80.7696,0.768688,25.8767,20.513,-8.87787,0.868481,0.372552,0.108151,0.0584788,0.126662,0.0342463,0.0495467,0.0138689,0.0190526,0.0162914,0.0519789,0.00511301,0.015835,0.00668953,0.00793839,0.00835415,0.0300595,0.0193991,0.0190729,0.00869858,0.00680573,0.007102,0.00761791,0.00808578,0.00406947,0.00661089,0.0122603,0.0174348,0.00559043,0.000846272,84.1424,0.205727,0.130943,0.0396594,0.465077,3.8873,0.0555329,0.00682038,0.0396594,0.0706301,7.13237,0.078008,0.176593,0.323395,0.0,0.0,-20.5238,26.7466,-45.9901,-0.921802,53.6476,2.0,54.1667,-20.5238,26.7466,-45.9901,-0.921802,53.6476,0.026106,14.1898,-0.09179,6.85151,0.275733,8.20833,11.7575,2.50697,3.81148,4.6543,2.0459,-0.0874886,0.547586,70.5071,99.9823,0.0394266,3.03757,0.736239,5.77137,0.492911,8.15896,19.995,2.64058,3.53895,1.23142,1.44428,-0.247796,0.795677,1.51088,1.77234
6,479,69,latetelophase,540.0,0.651834,0.954064,0.666667,1.0,90.9117,0.803271,30.3504,23.0166,49.1892,0.733427,0.273772,0.164789,0.0629782,0.158478,0.0551661,0.0479925,0.00871736,0.0045503,0.0287752,0.0316993,0.0166949,0.0134059,0.0131445,0.0169426,0.00603774,0.00695161,0.0326913,0.028108,0.0111044,0.0166067,0.0025466,0.0103582,0.00342813,0.00157016,0.0208989,0.0116097,0.0135367,0.0156931,0.00857976,109.293,0.202394,0.128661,0.0436827,0.438393,4.02029,0.0528986,0.00464134,0.0436827,0.0677409,3.77869,0.0740177,0.180014,0.323801,3.0,53.6364,-29.437,9.43347,35.5383,-15.2565,174.535,3.0,100.0,-29.437,9.43347,35.5383,-15.2565,174.535,0.0359523,21.1348,-0.454117,6.92272,0.192506,8.90262,7.90063,2.33913,3.67369,5.16478,2.05077,-0.139682,0.6546,72.426,68.4941,0.0342529,3.96903,0.68205,6.24158,0.40773,8.52212,20.9973,2.66021,3.58785,1.28871,1.49461,-0.246895,0.79749,1.75644,1.01908
9,523,87,latetelophase,466.0,0.710128,0.94332,0.765189,1.0,84.5269,0.800553,29.2925,20.624,84.6122,0.732463,0.227848,0.162699,0.0882555,0.163022,0.0978776,0.0402454,0.00810593,0.0102128,0.0414971,0.0600374,0.0398408,0.0137468,0.0253772,0.0139296,0.0060692,0.00436757,0.00677486,0.0165315,0.02031,0.00681218,0.00827331,0.00623107,0.00514819,0.0081805,0.0115591,0.00876131,0.0026466,0.0184938,0.0127037,111.951,0.240239,0.135826,0.0453968,0.495773,6.71845,0.0895794,0.0396912,0.0453968,0.167814,0.586101,0.114193,0.22246,0.362236,5.0,85.4167,20.8085,0.313012,-18.3715,15.0385,139.835,5.0,100.0,20.8085,0.313012,-18.3715,15.0385,139.835,0.0384368,18.1693,-0.469463,4.98099,0.211807,8.22222,5.61199,2.17148,3.62272,4.84102,2.06492,-0.149604,0.675249,94.9512,49.8166,0.0288852,4.25984,0.623045,6.05185,0.422265,8.82152,17.7687,2.68826,3.72425,1.53431,1.55608,-0.178351,0.721498,2.19193,2.43149
0,199,435,latetelophase,612.0,0.719334,0.886957,0.661622,1.0,104.426,0.691931,34.3818,23.8838,-89.9745,0.59663,0.167126,0.200076,0.0653111,0.157168,0.0566175,0.00611665,0.00499622,0.0283873,0.0635477,0.0483119,0.030497,0.0313467,0.021178,0.0143237,0.0154206,0.00577514,0.0157221,0.0206529,0.0213344,0.00598635,0.0040539,0.0100751,0.0095182,0.00733382,0.0031813,0.0136016,0.00859668,0.0188808,0.0129118,107.866,0.176251,0.0842002,0.0430363,0.352673,7.06788,0.0768248,0.0385345,0.0430363,0.163576,4.66029,0.102225,0.166146,0.249947,4.0,67.2131,-19.6644,17.465,-11.8112,-26.3617,107.475,4.0,100.0,-19.6644,17.465,-11.8112,-26.3617,107.475,0.0309554,15.3127,-0.561994,5.28595,0.210411,8.87636,4.27562,2.0873,3.67571,3.85142,2.0069,-0.163093,0.699366,58.7798,29.9385,0.0270557,4.00998,0.52576,4.12785,0.398646,8.85629,12.8895,2.54735,3.74811,1.28517,1.50536,-0.156338,0.686305,1.38447,1.19142
0,238,139,latetelophase,678.0,0.818459,0.956276,0.763514,1.0,102.426,0.796483,38.981,22.3971,-79.0236,0.657086,0.187583,0.162696,0.117541,0.140188,0.101999,0.00579218,0.0206817,0.0220447,0.0595927,0.073877,0.0453676,0.0123912,0.0238748,0.0193892,0.00352487,0.0199204,0.0158014,0.0221585,0.0191645,0.0109511,0.00814843,0.012249,0.0117861,0.00385781,0.00348843,0.00704384,0.00901091,0.0118713,0.00909058,101.402,0.149561,0.0698107,0.0417203,0.281868,5.12502,0.0569446,0.00720245,0.0417203,0.0797468,5.77386,0.080473,0.15051,0.212004,4.0,87.5,-23.9419,3.93122,28.8496,2.99129,164.756,4.0,100.0,-23.9419,3.93122,28.8496,2.99129,164.756,0.0349408,18.8381,-0.65105,5.43093,0.194128,8.74286,3.98785,1.96477,3.59655,4.61442,2.04689,-0.242035,0.792861,54.9697,14.7086,0.0296526,4.42152,0.54867,4.87038,0.334522,9.19753,15.1709,2.62727,3.6646,1.0507,1.42691,-0.216918,0.768154,0.14898,0.395605
